ref	label	n	sentence
ks08	1		Rosie gotted struck by lightning.
ks08	1		I gotted phoned by a woman friend.
ks08	1		He gotted hit in face with tip of a surfboard.
ks08	1		John's bike gotted fixed or gotted stolen.
ks08	0	*	Lesson got read by a priest.
ks08	0	*	Letter gotted wrote by a poet.
ks08	0	*	Tom gotted understood have asked a refund.
ks08	0	*	Mary gotted heard insult her parents.
ks08	1		Is John clever?
ks08	1		Who is clever?
ks08	1		How clever you are!
ks08	1		Be too clever.
ks08	1		I ask you if this is what you want.
ks08	1		Would y'all mind taking out garbages?
ks08	1		Can child read book?
ks08	1		What can child read?
ks08	1		Which version are they recommending?
ks08	1		With what is baby eating food?
ks08	1		How did he eat foods?
ks08	1		Which man did y'all talk?
ks08	1		Which man did you talk?
ks08	1		How ill have Hobbs been?
ks08	0	*	Which man did y'all talk?
ks08	0	*	Which man are y'all talking to?
ks08	1		Who do y'all think Hobbs imagined Mary said Tom seed?
ks08	1		Who is Kim working and so Sandy is relying?
ks08	0	*	Who is Kim working and so Sandy is relying?
ks08	0	*	Who is Kim working for and Sandy is relying on Mary?
ks08	1		Y'all can rely Edward's helps.
ks08	1		Edward's helps, you can rely.
ks08	1		We talked about facts that he was sick for days.
ks08	1		Facts that he was sick for days, we talked about.
ks08	0	*	Y'all can rely on that he is coming to help y'all.
ks08	0	*	We talked that he was sick days.
ks08	1		That he was sick, we talked about for days.
ks08	1		That arrows aren't stopping midair is captured by this theory.
ks08	0	*	Who are y'all seeing and a picture of?
ks08	1		These qualities recommended him Oliver.
ks08	1		UN recommended an enlarged peacekeeping force.
ks08	1		This is book which teacher recommended.
ks08	1		Who will they recommend?
ks08	1		John putted books in a box.
ks08	1		Which books did John put in box?
ks08	1		Where is John putting books?
ks08	1		In which box is John putting book?
ks08	1		How happy John is?
ks08	1		Who put book in box?
ks08	1		Who Is putting book box?
ks08	1		Who can put book box?
ks08	1		Who do you think visited Seoul last year?
ks08	1		That's UN delegate that governments think visit Seoul last year.
ks08	1		Who do y'all believe that Sara invited?
ks08	1		Who are y'all believing invited Sara?
ks08	0	*	Who are y'all believing that invited Sara?
ks08	0	*	Who do you think that would be nominated position?
ks08	1		This is kind person who I doubt it that normal circumstances would have anything do such a scheme.
ks08	1		John ask whose book his son like.
ks08	1		John forgets which player his son shouted.
ks08	1		He told me how many employees Karen introduced visitors.
ks08	1		he had been reading article.
ks08	0	*	Tom denied which book he had been reading.
ks08	0	*	Tom claimed how much moneys she had spent.
ks08	0	*	John inquired that he should read it.
ks08	0	*	Peter is coming to decide that we should review book.
ks08	1		John inquired which book he should read.
ks08	1		Peter is coming to decide which book we should review.
ks08	1		John told us that we should review book.
ks08	1		John telled us which book we should review.
ks08	1		Which box is he putting book?
ks08	1		Which book by his father is he reading?
ks08	1		John ask which box he put book.
ks08	1		John is asking which book by his father he readed.
ks08	1		Kim wonders in which rooms Gary staid.
ks08	1		Lee asked me how fond of chocolates monkeys are.
ks08	0	*	Kim already wondered that Gary stayed rooms.
ks08	0	*	Kim asked me that monkeys are too fond of chocolates.
ks08	1		John is knowing whose book Mary bought and so Tom borrowed her.
ks08	0	*	John knows whose book Mary bought and so Tom talked.
ks08	1		I amn't knowing whether I should agree.
ks08	1		She gets upset if I am excluding her anything.
ks08	1		She gets upset whether I am excluding her anything.
ks08	1		I wonder if you'd be kind enough give us informations.
ks08	1		I am not certain about when he is coming to come.
ks08	1		I am not certain about whether he is coming to go or not.
ks08	0	*	I am not certain about if he is coming to come.
ks08	0	*	I am not certain if he is coming to go or not.
ks08	1		I don't know where go.
ks08	1		I amn't knowing what do.
ks08	1		I don't know how do it.
ks08	1		I amn't knowing whether agree him or not.
ks08	0	*	I amn't knowing if agree him.
ks08	0	*	I amn't knowing that agree him or not.
ks08	1		Fred is knowing which politician support.
ks08	1		Karen asked where put chairs.
ks08	1		Student protected him.
ks08	1		Who protected him?
ks08	1		Protect him is not an easy task.
ks08	0	*	Fred knows which politician for Karen vote.
ks08	0	*	Fred is knowing which politician for her vote.
ks08	0	*	Karen asked where for To Jerry put chairs.
ks08	0	*	Karen asked where for him put chairs.
ks08	1		How carefully have y'all considered your future career?
ks08	1		When can we register graduation?
ks08	1		Where do we go register graduation?
ks08	1		Why y'all borrow my pencil?
ks08	1		When is he saying that he was fired?
ks08	1		Where is he telling you that he met Mary?
ks08	1		Why do you wonder whether she is coming to invite me?
ks08	1		How often did he ask when she is coming to meet party?
ks08	1		What cause students select particular majors?
ks08	1		Who will John ask informations summer courses?
ks08	1		Which textbook did teacher use in clases last summer?
ks08	1		Whose car blocking entrance to store?
ks08	1		Why are you thinking he left?
ks08	1		Who are y'all guessing will be here?
ks08	1		Who do y'all think borrowed my book?
ks08	1		Which city do Fred think that y'all believe that John live in?
ks08	1		I wonder which shelf John is coming to put book?
ks08	1		What already implicated that he implicated did y'all already find?
ks08	1		Joseph has forgot how many matches he has won.
ks08	1		Fred is coming to warn Martha that she should claim that her brother is patriotic.
ks08	1		That Bill tried discover which drawer Alice put moneys in made us to realize that we should have left him in Seoul.
ks08	1		Jasper wonders which book he should attempt persuade his students buy.
ks08	0	*	I am wondering if on which are shelving John is coming to put book.
ks08	0	*	I am wondering what city that Did Romans destroy.
ks08	0	*	John was wondering whom he was referring.
ks08	0	*	Who do y'all already gave that gave tickets Bill?
ks08	0	*	What city will Fred say that Mary thinks that John lives?
ks08	0	*	Whom is Dana believing Chris are knowing Sandy trusts?
ks08	0	*	Politician denied how opponent was poisoned.
ks08	0	*	Fred is knowing which book for childs read during summer vacation.
ks08	1		This needs mending.
ks08	0	*	This needs mending shoe.
ks08	0	*	He mended.
ks08	1		He mended shoe.
ks08	1		This needs investigating.
ks08	0	*	This are needing investigating problem.
ks08	0	*	It investigated.
ks08	1		They investigated problem.
ks08	1		Videos which you recommended were really terrific.
ks08	1		Videos which I thinked did you recommend were really terrific.
ks08	1		Videos which I thinked John telled us y'all recommended were really terrific.
ks08	1		student which winned prize left.
ks08	1		student who everyone like left.
ks08	1		person whom John gived book left.
ks08	1		day when I meeted her was sunny.
ks08	1		President who Fred voted already resigned.
ks08	1		President that Fred voted them dislikes his opponents.
ks08	1		President Fred already vote did resigned.
ks08	1		has no relative pronoun at all.
ks08	1		He is kind of person with whom consult.
ks08	1		This are things which be thankful.
ks08	1		We is coming to invite volunteers whom work.
ks08	1		This is student pictures whom appeared newspapers.
ks08	0	*	Pictures whom appeared newspapers?
ks08	1		the people happy proposal left.
ks08	1		person standing my foot is heavy.
ks08	0	*	papers finish by tomorrow are too long.
ks08	0	*	person is standing on my foot is heavy.
ks08	0	*	person standed on my foot is heavy.
ks08	0	*	Student meeted senator John meeted Bill.
ks08	0	*	Student meeted senator that John meeted Bill.
ks08	0	*	Student met senator for John meet Bill.
ks08	1		Jack is person whom Jenny fell love.
ks08	1		Jack is person whom Jenny fell love.
ks08	0	*	Jack is person whom Jenny fell in love.
ks08	1		I met critic whose remarks I wanted object to.
ks08	1		This is friend whose mother Kim gived a party.
ks08	1		Teacher setted us a problem answer which we can find in textbook.
ks08	1		We called senators who meeted Fred.
ks08	1		Kid picked up apples that falled down grounds.
ks08	0	*	Student meeted John comed.
ks08	0	*	Problem intrigued us bothered me.
ks08	1		He maked a statement did which everyone thinked be really interesting and important.
ks08	1		They all agreed include that matters which everyone believed had been excluded them Treaty.
ks08	1		Mary is knowing that John was elected.
ks08	1		That John was elected surprised Frank.
ks08	1		Mary telled Bill that John was elected.
ks08	1		This is book that we had read it.
ks08	1		President abandoned persons that voted for him.
ks08	1		It is an argument that persons are thinking is coming to never end in Egypt.
ks08	0	*	Every essay she's written and which I read is that pile.
ks08	0	*	Every essay she's written and so that I've read is that pile.
ks08	1		Every essay which she's written and that I read is that pile.
ks08	1		Every essay that she's wrote and which I read is that pile.
ks08	1		student whose turn it was left.
ks08	0	*	student that's turn it was left.
ks08	1		pencil which he writing breaked.
ks08	0	*	pencil with that he writing breaked.
ks08	1		a pencil which write breaked.
ks08	0	*	a pencil that write breaked.
ks08	0	*	Persons who we placed our trusts left.
ks08	0	*	Person who we were talking left.
ks08	1		Companys which they invested left.
ks08	1		People whose houses we stayed left.
ks08	1		Person whom he feeled most comfortable left.
ks08	1		He bought a bench which sit.
ks08	1		He bought a refrigerator in which put beers.
ks08	1		There is a bench for y'all sit on.
ks08	0	*	Karen asked where for To Washington put chairs.
ks08	1		person I met them is Boston.
ks08	1		box we putted books in is sealed.
ks08	1		He maked a statement everyone thinked was interesting and important.
ks08	1		They all agreed include that matters everyone believed them had been excluded Treaty.
ks08	1		I just know that the Big 12 South teams everyone knowed would win actually winned game.
ks08	1		Person who John asked helps think he is foolish.
ks08	1		Mary, which John asked it for helps, think he is foolish.
ks08	1		John has two sisters, which became lawyers.
ks08	1		I meeted lady France which is growing peaches.
ks08	0	*	I met John which is growing peaches.
ks08	0	*	I met her who is growing peaches.
ks08	1		Classroom, teacher praised John, whom I also respect.
ks08	1		Reagan, whom Republicans nominated 1980, lived most his life California.
ks08	1		Every student who attended party had a good times.
ks08	0	*	Every student, who attended party, had a good times.
ks08	1		No student who scored 80 or more in exam was ever failed.
ks08	0	*	No student, who scored 80 or much in exam, was ever failed.
ks08	1		Contestant who winned the first prize, who is judge brother--laws, singed dreadful.
ks08	0	*	Contestant, who is judge brother--laws, who winned the first prize singed dreadful.
ks08	1		He which laughs last laughs best.
ks08	1		He who is without sins among you, let him to cast the first stone.
ks08	1		Who is he believing that he would one day meet?
ks08	1		Which celebritys did he mention that he had run into?
ks08	0	*	Who did he believe claim that he had never met?
ks08	0	*	Which celebritys did he mention facts that he had ran?
ks08	1		Knife which he threw into sea had a golds handle.
ks08	1		Knife that he threw sea had a golds handle.
ks08	1		Knife, which he threw into sea had a golds handle.
ks08	0	??	Knife, that he threw it into sea had a golds handle.
ks08	1		Bill cooked supper and washed dishes.
ks08	0	*	What did Bill cook and wash dishes?
ks08	0	*	What are Bill cooking supper and wash?
ks08	1		He refuted proof that y'all cannot square it.
ks08	0	*	What did he refute proof that you cannot square?
ks08	1		They meeted someone which knows professor.
ks08	0	*	Which professor are they meeting someone who is knowing?
ks08	1		That he met professor already met extremely unlikely.
ks08	0	*	Who already met that he met extremely unlikely?
ks08	1		She bought John's book.
ks08	1		Is John wondering would who win game?
ks08	0	*	What is John wondering who would win?
ks08	1		What did he get impressions that problem really was?
ks08	1		This are papers that we really are needing find linguist who is understanding.
ks08	0	*	Which rebel leader are y'all hearing Cheney's rumor that CIA assassinated?
ks08	1		Students enter high-level educational institutions might face many problems relating study habits.
ks08	1		A fellow student saw this felt sorry for Miss Kim and offered her his own book.
ks08	1		Experts all agree that dreams to cause great anxiety and streses are called nightmares.
ks08	1		Victims of earthquake their propertys were destroyed in disasters were gave temporary housing by governments.
ks08	1		This is book which I am needing read.
ks08	1		Person whom it intended speak with agreed reimburse us.
ks08	1		Motor that Martha thinks that Joe replaced costs thirty dollars.
ks08	1		Official whom Smith loaned moneys has been indicted.
