ref	label	n	sentence
kl93	1		At most three teacher have assigned any homework.
kl93	1		Every student what which had handed in some homework would get prize.
kl93	1		Every student who handed in any homeworks would getting prize.
kl93	1		Before are making , are consulting secretary plans.
kl93	1		Before are making any , are consulting that secretary plans.
kl93	1		Is there anything can do it for y'all?
kl93	1		The professional dancer would be like able to do.
kl93	1		Any professional dancer would be like able to do.
kl93	1		No have potatos, or at least not enough.
kl93	0	*	Every boy having any potatos.
kl93	0	*	Isn't no case that every boy has any potatos.
kl93	1		'm like surprised have had any potatos.
kl93	1		At most three boy didn't seeing anything.
kl93	0	*	Even Sue had said anything.
kl93	1		Sue had been the likeliest not to say anything.
kl93	1		Sue had said something although he had been the likeliest not to say anything.
kl93	1		Cows are flying much often than John is visiting any relative.
kl93	0	*	Each candidate who have any interests in semantics would be admit ted to a department.
kl93	1		Every child should have the daily glases of milks.
kl93	1		Each child should of milk have the daily glass.
kl93	1		'm like surprised that ever had said anything.
kl93	1		'm like sorry that ever had said anything.
kl93	0	*	'm like glad that ever meeted him.
kl93	0	*	'm like sure that ever have met him.
kl93	1		'm like surprised had bought the car.
kl93	1		But these tickets are like terrible!
kl93	1		Have been like surprised that had stolen watch, in as far as that had been the daring thing to do.
kl93	1		My high opinion his moral characters, was like surprised that steal watch.
kl93	1		Have Been y'all like surprised that he had stolen that watch?
kl93	1		'm like sorry that anybody is hating me.
kl93	1		Am wanting for the nobody to hate me.
kl93	1		'm like glad had bought the car.
kl93	1		'm like sorry had bought the car.
kl93	1		Buying Honda.
kl93	0	*	'm like glad have seen anybody.
kl93	1		'm like glad anybody is liking me!
kl93	1		Couldn't than this get no tickets more better?
kl93	1		's like fine that had paid and have apologized, but no really care his gratitudes, or moneys, or anything.
kl93	0	*	'm like sure have gotten any ticket!
kl93	1		To me 'm like sure speak!
kl93	1		'm like glad linguist is liking me.
kl93	1		Didn't for urban guerillas help her because have any sympathy.
kl93	0	*	About me about me isn't because Sue had said anything bad that 'm like angry, although said some bad things.
kl93	1		Don't for urban guerillas have any sympathy.
kl93	0	*	Almost an owl hunts mouses.
kl93	0	*	Absolutely an owl hunts mouses.
kl93	1		Almost any owl hunts mouses.
kl93	1		Absolutely any owl hunts mouses.
b_82	1		Had begun writing poems.
b_82	1		Keep writing poems.
b_82	1		Had continued writing poems.
b_82	1		Had stopped writing poem.
b_82	1		Mans would have all been working.
b_82	1		Mans would have been all working.
b_82	1		Will mans each been working?
b_82	0	*	Would each mans been working?
b_82	1		Mans would not enjoying that.
b_82	0	*	Would not mans enjoying that?
b_82	1		Would mans not enjoy that?
b_82	0	*	Mans would all not have been working.
b_82	1		Mans all will not have been working.
b_82	1		Mans would not have all been working.
b_82	1		Mans will not all have been working.
b_82	1		Mans would not have been all working.
b_82	1		That John is fool is like obvious.
b_82	1		Is like obvious that John is one fool.
b_82	0	*	John believes that Fred likes steak that Does Joe like pizza.
b_82	1		John had whined that had been like hungry.
b_82	0	*	That had been like hungry have been whining by John.
b_82	1		John is like certain that a Mets would win.
b_82	1		That himself have bloods his hands are proving that John is murderer.
b_82	0	*	On his hands proves that John is murderer that have bloods.
b_82	1		To please John would be like difficult.
b_82	1		Would be like difficult to please John.
b_82	1		Is by everyone that Fred is crazy believed to be obvious.
b_82	0	*	John is by everyone believed to be like certain that Fred is like crazy.
b_82	1		Had disturbed him that persons aren't liking Fred.
b_82	1		Have been believed to have disturbed her that persons no liked Fred.
b_82	0	*	Like How easy to please John?
b_82	0	*	Like How difficult to study for exam had been?
b_82	0	*	Like How hard to read book had been?
b_82	0	*	Like How easy to tease John is!
b_82	0	*	How hard to read book had been!
b_82	1		Like How certain that Mets would win?
b_82	1		Like How likely to win she?
b_82	1		This book enjoyed it.
b_82	0	*	To whom book giving.
b_82	0	*	To whom book give.
b_82	1		's the man to whom the liberty could never grant.
b_82	1		's like obvious that Mary, can't stand.
b_82	1		Am thinking that the troll would take that shepherd the tomorrow.
b_82	1		As for Max, I really am liking him.
b_82	0	*	's one man to whom as for the liberty, could never grant.
b_82	0	*	's man to whom the liberty, could never granting.
b_82	1		John would like that because 's such the nice guy.
b_82	1		John, because 's such the nice guy, will liking that.
b_82	1		Because 's such the nice guy, John will like that.
b_82	1		John will, because like that 's such the nice guy,.
b_82	1		Because she's such the nice guy, what-all would John like?
b_82	1		's like obvious that, although 's the nice guy, John isn't like too bright.
b_82	0	*	John had eaten after getting home steak.
b_82	1		Gived Mary book.
b_82	1		I have considered Fred crazy.
b_82	1		Have put book table.
b_82	1		Have worded that telegram tersely.
b_82	0	*	Have considered Fred after party crazy.
b_82	0	*	1 after the party on the table put the book.
b_82	0	*	Have worded that that party telegram tersely.
b_82	0	*	Because 's like so pleasant, Mary I really am liking her.
b_82	1		Because herself's like so pleasant, Mary I really am liking.
b_82	1		Though may seem intelligent, is not seeming deep.
b_82	1		Intelligent though he may seem, but he no seeming deep.
b_82	1		Though may love her, but that won't affect grade.
b_82	1		Are Loving him though may, that won't affect grade.
b_82	0	*	But Handsome though am believing that that Tom is, still won't date him claim.
b_82	0	*	But Handsome though it have told that Tom is, I still won't date him me.
b_82	0	*	Handsome though my friends have suggested that Mary is thinking that Tom is, still won't date him.
b_82	1		Are Hating that who is criticizing Carter though may, isn't mattering.
b_82	1		John would hate that, isn't it?
b_82	1		John would hate that, isn't it!
b_82	0	*	Would, after John is coming home, Sally taking one shower?
b_82	1		Would Sally, after John is coming home, take the shower?
b_82	1		After John is coming home, gon Sally take shower?
b_82	1		Would prefer that not finishes.
b_82	0	*	Would preferring that not finishes.
b_82	1		Not finishes.
b_82	1		Is not finishing.
b_82	1		Would not finish.
b_82	1		She is not finishing.
b_82	0	*	That persons would, that party, not come home.
b_82	1		Those persons, after party, not coming home.
b_73	1		've never than my father seen man more taller.
b_73	1		've never than my father seen the taller man.
b_73	1		've never than my mother seen the man more taller.
b_73	1		've never than my mother seen the more taller man.
b_73	1		Jack is eating much than himself is eating mush caviar.
b_73	1		Jack eat more caviar than eat mush.
b_73	1		Jack eating caviar more than sleeps.
b_73	0	*	Jack is eating much caviar than is sleeping.
b_73	1		Am like more angry today than have been yesterday.
b_73	1		Than sad am much angry.
b_73	0	*	Am like angrier sad.
b_73	1		Mary is much than six feets like tall.
b_73	1		Mary is more taller as six feets.
b_73	0	*	Mary is more than five feet like short.
b_73	1		Mary is like shorter to five feets.
b_73	1		Are thinking have too much independences.
b_73	0	*	They are thinking herself is too like much happy.
b_73	0	*	Mary is speaking so much gently.
b_73	0	*	The tangerine from an orange isn't as like much different as 'd thought it.
b_73	1		The tangerine isn't like as different from an orange as 'd thought it.
b_73	1		And I as a horse and a cow are as much alike.
b_73	1		And I are as alike as the horse and the cow.
b_73	1		Y'all and I are as little alike as the horse and the cow.
b_73	0	*	John as Mary is as like much intelligent.
b_73	1		John as Mary is like as intelligent.
b_73	1		John is much than 6 feets like tall.
b_73	1		John than 6 feet is like taller.
b_73	1		This plant may growing as much as 6 feets like high.
b_73	1		These plants may growing like as high as 6 feets.
b_73	1		Much has in the last week in the next year happened than would happen.
b_73	1		Offering much than hoped.
b_73	1		Was hoped for much than what offered it.
b_73	1		Enough going on to keep them confused.
b_73	1		Say enough to convince me.
b_73	1		Sally is eating caviar much than what had expected.
b_73	1		Susan isn't eating her vegetable enough.
b_73	1		Sally is eating stuff pretty often.
b_73	0	*	Sally is eating pretty often stuff.
b_73	1		Sally eat stuff much.
b_73	0	*	Sally is eating much that stuff.
b_73	0	*	Susan don't eating enough her vegetables.
b_73	1		John eat more.
b_73	1		John isn't eating enough.
b_73	1		John is eating more than is sleeping.
b_73	1		Gived me more of hi marbles than wanted it.
b_73	0	*	Sally enough is eating like caviar.
b_73	0	*	Enough Sally is eating like caviar.
b_73	1		Jack is like more tall thin.
b_73	1		Have done much jest the anger.
b_73	1		You have enough of that breads left to have the tomorrow.
b_73	1		There are enough breads for all of y'all.
b_73	1		There for all of you is bread enough.
b_73	1		Of a problem has enough as it is.
b_73	0	*	Has enough the problem as is.
b_73	0	*	Having enough problem as is.
b_73	0	*	Has problem enough as is.
b_73	0	*	Of problems has enough as is.
b_73	1		Has enough problems as it is.
b_73	1		She is looking like more formidable than she is.
b_73	0	*	Is seeming enough intelligent for you.
b_73	1		For you seems intelligent enough.
b_73	1		Herself writes more clear than herself speaks it.
b_73	0	*	Is speaking enough clearly to be understood.
b_73	1		Himself's enough fool to try.
b_73	1		's fool enough to try.
b_73	1		Have seen more of man than have done.
b_73	1		Have seen enough of fool to be convinced.
b_73	1		Harry had gotten to be more of the celebritys.
b_73	1		Harry had gotten to be more of celebritys.
b_73	0	*	's enough coward to pull trigger.
b_73	1		What-all his father want to be more the man.
b_73	0	*	Much of the man is here.
b_73	0	*	've kicking more of the man than have them.
b_73	0	*	've known much the man Frank.
b_73	1		've never of a man than Frank known more.
b_73	1		Was for too much hoping.
b_73	1		Sally is eating caviar too much for her own good.
b_73	1		John eat so much.
b_73	1		Had given me many marbles.
b_73	1		Have much typing to do.
b_73	0	*	Is looking so like much formidable.
b_73	1		Is looking like so formidable.
b_73	0	*	He is speaking too much clearly.
b_73	1		Is speaking too clear.
b_73	1		Iof a man as you are 'm as much , my dear.
b_73	1		Harry had gotten to be as much of celebritys as her father.
